date,riseStart,riseEnd,stableStart,stableEnd,start,end
20160510,172,201,674,899,20047,21396
20160510,75,104,654,872,21574,22882
20160510,90,119,671,894,25629,26971
20160510,93,122,824,1099,27200,28849
20160510,851,880,1168,1558,39481,41818
20160510,926,955,1159,1546,62606,64925
20160510,242,271,910,1214,67582,69403
20160510,88,117,925,1234,69607,71458
20160510,340,369,931,1241,71707,73569
20160503,97,126,936,1248,1134,3006
20160503,136,165,930,1240,4619,6480
20160503,102,131,948,1264,6738,8635
20160503,102,131,1009,1346,15727,17746
20160503,91,120,991,1321,18026,20008
20160503,208,237,968,1291,69022,70959
20160503,97,126,955,1274,71166,73077
20161219,104,133,750,1000,41056,42557
20161219,120,149,744,992,46098,47586
20161219,142,171,820,1093,51931,53571
20161219,188,217,850,1134,60461,62162
20161219,201,230,873,1164,67239,68986
20161219,1103,1132,1630,2174,73467,76728
20160501,103,132,1013,1350,64569,66595
20160501,92,121,975,1300,66844,68795
20160501,77,106,790,1053,80766,82346
20160501,89,118,856,1142,82562,84275
20170202,193,222,1014,1352,7252,9280
20180108,68,97,973,1298,13106,15053
20180108,135,164,1104,1472,24403,26611
20180108,101,130,1113,1484,26964,29190
20160711,291,320,1145,1526,2787,5077
20160711,175,204,1210,1613,15111,17531
20160711,92,121,974,1299,20053,22002
20160711,156,185,996,1328,23465,25458
20160711,108,137,928,1238,25726,27583
20170112,111,140,840,1120,424,2104
20170112,140,169,943,1257,5519,7405
20170112,412,441,935,1247,7630,9501
20170112,208,237,935,1246,9762,11632
20170112,228,257,899,1199,12359,14158
20170112,154,183,893,1190,14584,16370
20170112,130,159,898,1197,16585,18381
20170112,156,185,868,1157,19832,21568
20170112,258,287,934,1246,21772,23641
20170112,512,541,993,1324,44077,46064
20170112,118,147,899,1199,46593,48392
20170112,99,128,986,1315,50778,52751
20170112,112,141,1023,1364,68538,70585
20170112,79,108,980,1306,70807,72767
20160418,111,140,816,1088,78209,79841
20170808,132,161,2050,2733,2699,6799
20170808,31,60,1959,2612,11169,15088
20170808,77,106,2074,2766,15779,19928
20170808,107,136,2047,2729,20169,24263
20170808,101,130,2146,2861,24476,28768
20170808,114,143,1570,2093,36773,39913
20170808,89,118,1497,1996,40108,43102
20170808,140,169,1427,1902,43852,46706
20170808,99,128,1510,2014,59157,62178
20170808,159,188,1233,1644,65741,68208
20170808,1156,1185,1405,1873,76727,79537
20170805,142,171,861,1148,842,2565
20170805,108,137,881,1175,9359,11122
20170805,131,160,850,1133,13054,14754
20170805,112,141,889,1185,15092,16870
20170805,140,169,868,1157,17334,19070
20170805,185,214,817,1089,19456,21090
20170805,84,113,1145,1526,28574,30864
20170805,53,82,767,1023,46191,47726
20170805,406,435,783,1044,49616,51183
20170805,167,196,801,1068,51364,52966
20170805,73,102,777,1036,53171,54725
20170805,88,117,782,1043,58938,60503
20170805,68,97,762,1016,62428,63953
20170805,69,98,765,1020,64446,65977
20170805,81,110,798,1064,68052,69649
20151019,547,576,910,1213,368,2188
20151019,123,152,826,1102,24779,26432
20151019,198,227,849,1132,31156,32855
20151019,418,447,1096,1461,38272,40464
20151019,149,178,1047,1396,43190,45285
20151019,292,321,984,1312,53045,55014
20151019,129,158,1017,1356,69222,71257
20170306,66,95,529,706,609,1668
20170306,53,82,534,712,3294,4363
20170306,79,108,608,810,21561,22777
20170306,216,245,764,1019,23024,24553
20170103,314,343,881,1174,236,1998
20170103,189,218,885,1180,2170,3940
20170103,303,332,890,1187,4142,5923
20170103,209,238,902,1202,6714,8518
20170103,166,195,945,1260,8667,10557
20170103,485,514,1005,1340,10715,12726
20170103,127,156,1003,1338,16941,18948
20170103,205,234,1028,1370,21999,24055
20170103,160,189,811,1081,37880,39502
20170103,133,162,810,1080,45887,47508
20170103,194,223,788,1051,48568,50145
20170103,140,169,805,1073,50339,51949
20170103,106,135,792,1056,52114,53699
20170103,147,176,884,1179,56532,58301
20170103,58,87,1044,1392,58677,60766
20170103,92,121,878,1171,61466,63223
20170103,54,83,857,1143,63407,65122
20170103,84,113,713,951,69472,70899
20170103,228,257,718,958,71147,72584
20170103,147,176,750,1000,72991,74492
20170103,54,83,764,1019,74686,76215
20170103,92,121,757,1009,80677,82191
20170703,152,181,844,1126,82159,83848
20170703,90,119,823,1098,84111,85758
20151201,851,880,913,1217,59919,61745
20151201,85,114,1221,1628,80269,82711
20160526,86,115,868,1157,1393,3129
20160526,79,108,839,1118,10038,11716
20160526,76,105,825,1100,14648,16298
20160526,109,138,704,939,18543,19952
20160526,41,70,657,876,20242,21557
20160526,65,94,653,870,21742,23048
20160526,124,153,704,939,24480,25889
20160526,43,72,960,1280,43368,45289
20160526,72,101,886,1181,45487,47259
20160526,153,182,898,1198,47435,49232
20160526,494,523,721,961,49977,51419
20160526,76,105,660,880,51844,53164
20160526,102,131,835,1113,53364,55034
20160526,127,156,957,1276,56178,58093
20160526,98,127,924,1232,58275,60123
20160526,362,391,903,1204,60329,62136
20160130,246,275,831,1108,119,1782
20160130,260,289,859,1146,2455,4174
20160130,121,150,831,1108,4397,6059
20160130,147,176,879,1172,6305,8063
20160130,250,279,837,1116,9973,11647
20160130,67,96,776,1034,11856,13408
20160130,242,271,818,1090,13643,15279
20160130,325,354,818,1090,15794,17430
20160130,634,663,792,1056,17756,19341
20160130,504,533,839,1119,23744,25423
20160130,108,137,842,1122,51714,53398
20160130,204,233,936,1248,53608,55480
20160130,90,119,833,1111,57701,59368
20160130,107,136,895,1193,59576,61366
20160130,108,137,826,1101,62624,64276
20160130,831,860,879,1172,66437,68195
20160130,103,132,758,1011,68959,70476
20171124,378,407,1068,1424,783,2919
20171124,105,134,1061,1414,3343,5465
20171124,412,441,909,1212,5756,7574
20171124,86,115,841,1121,7786,9468
20171124,98,127,903,1204,9939,11745
20171124,132,161,768,1024,15460,16996
20171124,158,187,758,1011,20752,22269
20171124,59,88,711,948,24123,25546
20170324,91,120,862,1150,639,2364
20170324,146,175,895,1194,2778,4569
20170324,125,154,886,1181,4994,6766
20170324,190,219,884,1178,7086,8854
20170324,90,119,878,1171,9042,10799
20170324,119,148,793,1058,11230,12817
20170324,137,166,797,1063,13056,14651
20170324,130,159,806,1074,14896,16508
20170324,150,179,810,1080,17043,18663
20170324,146,175,1286,1715,49738,52311
20170324,127,156,777,1036,52672,54226
20170324,115,144,932,1242,54622,56486
20170324,204,233,891,1188,57312,59095
20170324,63,92,772,1030,63610,65155
20170324,56,85,838,1117,66137,67813
20170324,91,120,865,1153,67988,69718
20170324,84,113,976,1301,69924,71876
20170809,118,147,1513,2017,832,3858
20170809,106,135,1828,2438,8343,12000
20170809,52,81,1677,2236,17666,21021
20170809,262,291,1779,2372,56283,59841
20170809,180,209,1952,2603,60099,64004
20170809,119,148,1651,2202,64248,67551
20170809,144,173,1804,2406,68728,72337
20171018,57,86,870,1160,11388,13128
20171018,103,132,888,1184,20331,22107
20171018,113,142,901,1201,44632,46434
20171018,67,96,800,1066,68806,70406
20171018,162,191,912,1216,74258,76083
20171018,104,133,1017,1356,76524,78559
20171018,101,130,1046,1394,78969,81061
20161222,175,204,801,1068,1048,2650
20161222,344,373,844,1125,4638,6326
20161222,190,219,1454,1938,14518,17426
20161222,90,119,1072,1429,50642,52786
20161222,175,204,860,1146,53910,55630
20161222,127,156,789,1052,60385,61964
20161222,129,158,799,1066,62792,64391
20161222,151,180,813,1084,65028,66654
20160704,173,202,787,1050,872,2447
20160704,120,149,904,1205,6625,8433
20160704,217,246,924,1232,16678,18527
20160704,66,95,875,1166,18739,20489
20171120,73,102,1068,1424,1289,3426
20171120,73,102,1169,1558,3660,5998
20171120,104,133,1203,1604,7166,9573
20171120,73,102,1039,1385,9801,11879
20171120,76,105,775,1033,12087,13637
20171120,122,151,700,934,14432,15833
20171120,71,100,705,940,16048,17459
20171120,45,74,618,824,21278,22515
20171120,65,94,685,913,22694,24064
20171120,51,80,715,954,24234,25665
20171120,8,37,780,1040,48001,49562
20171120,123,152,914,1219,49808,51637
20171120,100,129,982,1310,57726,59691
20171120,100,129,906,1208,59979,61792
20171120,109,138,844,1125,62484,64172
20171120,80,109,874,1166,64396,66145
20171120,115,144,1014,1352,71775,73803
20171120,134,163,953,1270,77173,79079
20171120,129,158,1108,1477,82299,84515
20160519,200,229,905,1206,2676,4486
20160519,136,165,987,1316,5289,7264
20160519,107,136,1033,1377,10500,12566
20160519,130,159,1023,1364,16482,18528
20160519,72,101,914,1218,20387,22215
20160519,83,112,1016,1354,23150,25182
20160519,186,215,1002,1336,49059,51064
20160519,88,117,989,1318,54593,56571
20160519,163,192,827,1102,57816,59470
20160519,114,143,835,1113,59708,61378
20160519,78,107,826,1102,61625,63278
20160519,97,126,829,1105,66011,67669
20160519,4,33,710,946,71826,73246
20160519,103,132,876,1168,75525,77277
20160519,108,137,920,1226,78048,79888
20160519,86,115,889,1185,80230,82008
20171028,89,118,758,1010,1731,3247
20171028,92,121,765,1020,10011,11541
20171028,83,112,764,1018,11871,13399
20171028,105,134,780,1040,13823,15383
20171028,63,92,731,974,15810,17272
20171028,75,104,727,970,17671,19126
20171028,93,122,780,1040,22750,24311
20171028,66,95,775,1034,24638,26189
20171028,117,146,895,1193,34763,36553
20171028,129,158,806,1074,36941,38553
20171028,122,151,862,1149,47339,49063
20171028,123,152,837,1116,53285,54960
20171028,5,34,816,1088,58183,59815
20171028,561,590,883,1178,60098,61865
20171028,113,142,1157,1542,69537,71851
20171028,83,112,1277,1703,72077,74632
20171028,103,132,1306,1742,75929,78542
20171028,83,112,1295,1726,78724,81314
20171028,96,125,1289,1719,81566,84145
20170220,245,274,1270,1693,4980,7520
20170220,152,181,1260,1680,8655,11175
20170220,138,167,1243,1657,11365,13851
20170220,129,158,1258,1678,15492,18009
20170220,87,116,1484,1978,18225,21193
20170220,234,263,982,1310,22294,24259
20170220,90,119,828,1104,24468,26125
20170220,138,167,957,1276,26361,28275
20170220,142,171,817,1089,40806,42440
20170220,147,176,917,1223,42749,44584
20170220,103,132,841,1121,48335,50017
20170220,78,107,935,1246,50263,52133
20170220,85,114,793,1057,52339,53925
20170220,165,194,811,1082,55189,56812
20170220,133,162,820,1093,62758,64398
20170220,135,164,869,1159,64654,66393
20170220,201,230,769,1026,76911,78450
20170220,103,132,708,944,78658,80075
20160212,379,408,1125,1500,56815,59066
20160212,148,177,756,1008,80272,81785
20171128,349,378,911,1214,35980,37802
20151024,113,142,886,1182,265,2038
20151024,142,171,873,1164,6779,8526
20151024,124,153,931,1242,12006,13869
20151024,799,828,1017,1356,28427,30461
20151024,251,280,899,1199,35657,37456
20151024,85,114,1018,1357,68375,70411
20151024,81,110,838,1117,74804,76480
20151024,116,145,744,992,79551,81039
20171022,94,123,769,1025,6704,8242
20171022,116,145,781,1041,15134,16696
20171022,88,117,761,1015,17042,18565
20171022,172,201,853,1138,21634,23341
20171022,81,110,741,988,27626,29108
20171022,25,54,701,935,32495,33898
20171022,92,121,815,1086,70996,72626
20171022,83,112,862,1150,73724,75449
20171022,61,90,839,1119,76554,78233
20171022,85,114,701,935,78799,80202
20170325,432,461,676,902,676,2029
20170325,46,75,323,430,2113,2759
20170325,40,69,400,533,2840,3640
20170325,37,66,392,523,5527,6312
20170325,42,71,513,684,6457,7483
20170325,78,107,620,826,8246,9486
20170325,54,83,875,1167,11548,13299
20170325,274,303,770,1027,19582,21123
20170325,92,121,815,1087,23427,25058
20170325,46,75,602,802,25236,26440
20170325,49,78,871,1161,26697,28439
20170325,130,159,766,1021,29666,31198
20170325,69,98,693,924,31390,32776
20170325,84,113,755,1007,35396,36907
20170325,107,136,831,1108,39864,41527
20170325,102,131,748,998,42520,44017
20170325,79,108,830,1106,44678,46338
20170325,85,114,796,1062,49488,51081
20170325,61,90,688,918,51294,52671
20170325,53,82,752,1002,52884,54388
20170325,106,135,794,1059,55523,57112
20170325,649,678,706,941,57444,58856
20161221,471,500,970,1294,2831,4772
20161221,170,199,826,1101,5776,7428
20161221,973,1002,1182,1576,13702,16066
20161221,159,188,781,1041,17785,19347
20161221,151,180,792,1056,21653,23238
20161221,143,172,797,1063,24136,25731
20161221,83,112,701,935,40080,41483
20161221,123,152,854,1139,42267,43976
20161221,155,184,785,1047,47622,49193
20161221,127,156,848,1131,51293,52990
20161221,126,155,841,1121,59136,60818
20161221,189,218,852,1136,65019,66723
20161221,76,105,1579,2106,68335,71494
20161221,171,200,814,1085,75105,76733
20170118,92,121,874,1165,10678,12426
20170118,112,141,896,1194,15216,17008
20170118,382,411,841,1121,19275,20957
20170118,685,714,942,1256,24262,26146
20150916,50,79,1162,1549,530,2854
20150916,122,151,844,1126,7265,8954
20150916,164,193,892,1189,14736,16520
20150821,84,113,838,1118,4967,6644
20150821,101,130,882,1176,6995,8759
20150821,107,136,867,1156,12317,14051
20150821,167,196,799,1066,17852,19451
20150821,90,119,777,1036,19761,21316
20150821,415,444,895,1193,21692,23482
20150821,177,206,1106,1475,23829,26042
20150821,173,202,931,1242,28936,30799
20150821,200,229,777,1036,38177,39731
20150821,217,246,747,996,40262,41757
20150821,109,138,646,862,42014,43307
20150821,267,296,727,970,43626,45081
20150821,217,246,762,1016,45468,46993
20150821,56,85,649,865,50643,51941
20150821,174,203,701,934,52257,53659
20150821,130,159,730,974,69372,70833
20150821,100,129,745,994,71210,72701
20150821,201,230,950,1267,74411,76312
20150821,105,134,883,1178,78218,79985
20150821,110,139,881,1175,80390,82153
20151022,136,165,957,1276,3897,5811
20151022,154,183,1188,1584,6755,9131
20151022,228,257,1006,1342,11145,13158
20151022,86,115,936,1248,15181,17053
20151022,154,183,899,1199,18085,19884
20151022,93,122,1014,1352,21506,23534
20151022,53,82,918,1224,27933,29769
20151022,165,194,902,1202,38135,39939
20160502,123,152,955,1273,2230,4140
20160502,297,326,878,1171,5242,6999
20160502,111,140,898,1197,7224,9020
20160502,170,199,855,1140,9256,10966
20160502,52,81,1214,1618,26597,29025
20160502,82,111,1097,1462,37369,39563
20160502,139,168,987,1316,39790,41765
20160502,115,144,1075,1434,42090,44241
20160502,104,133,1057,1409,48844,50958
20160502,113,142,988,1317,56776,58752
20160502,213,242,1062,1416,64157,66282
20160502,217,246,1066,1421,66523,68655
20160502,100,129,844,1126,77818,79507
20160502,142,171,909,1212,82666,84484
20170228,148,177,816,1088,4322,5954
20170215,114,143,1467,1956,212,3146
20170215,97,126,1427,1902,3362,6216
20170215,100,129,1438,1918,7061,9938
20170215,95,124,1446,1928,10176,13069
20170215,97,126,1357,1809,13313,16027
20170215,178,207,1062,1416,17503,19628
20170215,120,149,1001,1335,19908,21911
20170215,123,152,1433,1910,46508,49374
20170215,128,157,1503,2004,49653,52659
20170215,151,180,1320,1760,57163,59804
20170215,146,175,1267,1689,61364,63898
20170215,123,152,1173,1564,64086,66433
20170215,166,195,1340,1786,75973,78653
20170412,32,61,302,402,1804,2408
20170412,32,61,355,474,3575,4286
20170412,36,65,371,495,4617,5360
20170412,87,116,423,564,5797,6644
20170412,48,77,447,596,12367,13262
20170412,44,73,490,654,16954,17935
20170412,45,74,521,695,18106,19149
20170412,45,74,598,798,23408,24605
20160209,70,99,1089,1452,8691,10870
20160209,406,435,889,1185,21397,23175
20160209,129,158,692,922,42908,44292
20160209,88,117,641,854,44770,46052
20160209,62,91,795,1060,48962,50552
20160209,105,134,699,932,50855,52253
20160722,184,213,1348,1798,52722,55419
20160722,93,122,1499,1999,55581,58580
20160722,266,295,1312,1750,59109,61734
20160722,131,160,1175,1566,63850,66200
20160722,130,159,1150,1533,66398,68698
20160722,151,180,1456,1941,80985,83897
20160729,96,125,802,1070,3964,5569
20160729,83,112,856,1141,5840,7552
20160729,80,109,980,1306,13119,15079
20160729,87,116,819,1092,16774,18412
20160729,122,151,668,891,19195,20532
20160729,155,184,836,1115,32154,33827
20160729,178,207,1006,1341,43908,45920
20160729,197,226,827,1102,48285,49939
20160729,115,144,829,1106,55563,57222
20160729,312,341,720,960,60904,62344
20160729,65,94,804,1072,65213,66822
20160729,151,180,870,1160,67061,68802
20160729,81,110,871,1162,69681,71424
20160729,139,168,712,950,78261,79686
20160729,110,139,640,854,81032,82313
20170709,99,128,807,1076,4904,6519
20170709,102,131,789,1052,7080,8659
20170709,81,110,747,996,9368,10862
20170709,183,212,819,1092,11381,13020
20170709,96,125,767,1023,13730,15265
20170709,86,115,761,1015,16070,17593
20170709,68,97,820,1094,18654,20295
20170709,28,57,714,952,28133,29561
20170709,114,143,1132,1509,30431,32695
20170709,95,124,828,1104,50786,52443
20170413,95,124,547,730,9012,10107
20170413,158,187,595,793,10550,11740
20170413,50,79,507,676,11934,12948
20170413,127,156,794,1059,37956,39545
20170413,56,85,788,1050,39750,41326
20170413,59,88,816,1088,44627,46259
20170413,76,105,832,1109,46725,48389
20170413,68,97,824,1098,49566,51214
20170413,91,120,789,1052,51448,53027
20170413,74,103,814,1086,53284,54913
20170413,154,183,828,1104,56006,57663
20170423,102,131,715,953,19314,20744
20170423,134,163,771,1028,22112,23654
20170423,151,180,1075,1434,50525,52676
20160727,179,208,986,1315,29563,31536
20160727,21,50,806,1074,39004,40616
20160727,17,46,821,1095,56233,57876
20160727,148,177,786,1048,67776,69349
20160727,69,98,694,926,72450,73839
20170415,81,110,869,1158,9076,10814
20170415,139,168,755,1007,19922,21433
20170415,77,106,828,1104,47339,48995
20170415,109,138,778,1038,54636,56193
20170415,142,171,787,1050,59270,60845
20170806,125,154,790,1053,15436,17016
20170806,279,308,860,1146,25114,26834
20170806,81,110,876,1168,28078,29830
20170806,101,130,918,1224,30071,31907
20171015,151,180,1060,1413,30316,32436
20171015,119,148,909,1212,47985,49804
20171015,170,199,873,1164,52728,54474
20171015,187,216,862,1150,58379,60104
20171015,609,638,824,1098,74621,76269
20171015,77,106,798,1064,78546,80143
20171015,88,117,788,1051,83291,84868
20170726,145,174,976,1302,81851,83804
20161211,122,151,774,1032,1991,3539
20161211,431,460,804,1072,3798,5407
20161211,155,184,678,904,6630,7986
20161211,107,136,693,924,8364,9750
20161211,84,113,632,843,10037,11302
20161211,514,543,981,1308,13017,14979
20161211,175,204,868,1157,42678,44414
20161211,299,328,869,1158,44637,46375
20161211,231,260,852,1136,46661,48366
20161211,99,128,736,982,49479,50952
20161211,273,302,795,1060,51293,52883
20161211,155,184,782,1043,54426,55991
20161211,182,211,748,997,59429,60925
20161211,242,271,737,983,61116,62591
20161211,236,265,721,962,63084,64527
20161211,153,182,715,954,64786,66217
20170410,31,60,311,414,0,622
20170410,61,90,319,426,710,1349
20170410,42,71,310,414,1491,2112
20170410,56,85,317,423,2181,2816
20170410,89,118,318,424,2894,3531
20170410,90,119,330,440,3736,4396
20170410,36,65,370,493,4478,5218
20170410,12,41,297,396,5220,5814
20170410,142,171,364,486,6490,7219
20170410,74,103,382,509,8019,8783
20170410,152,181,440,587,9019,9900
20170410,169,198,582,776,10594,11759
20170410,116,145,917,1223,43896,45731
20170410,56,85,514,685,45905,46933
20170410,95,124,819,1092,59357,60996
20160712,90,119,839,1119,29454,31133
20160712,87,116,959,1278,31377,33295
20160712,94,123,1012,1349,34865,36889
20160712,104,133,928,1237,37135,38991
20160712,70,99,1125,1500,39147,41398
20160712,168,197,1217,1622,43933,46367
20160712,77,106,806,1075,48376,49989
20160712,210,239,688,918,51414,52791
20160712,464,493,743,990,52989,54475
20170715,161,190,925,1233,8720,10570
20160524,151,180,847,1129,0,1694
20160524,98,127,842,1122,1932,3616
20160524,82,111,898,1198,3969,5766
20160524,105,134,824,1099,9570,11219
20160524,125,154,823,1098,13923,15570
20160524,80,109,788,1051,15778,17355
20160524,102,131,897,1196,17570,19365
20160524,158,187,882,1176,20580,22344
20160524,96,125,923,1230,24989,26835
20160524,84,113,723,964,28529,29976
20160524,174,203,683,910,39869,41235
20160524,152,181,823,1098,42317,43964
20160524,244,273,920,1226,46222,48062
20160524,75,104,931,1241,49422,51284
20160524,103,132,957,1276,51499,53413
20160524,83,112,900,1200,54894,56695
20160524,79,108,840,1120,56997,58678
20160524,120,149,871,1162,58927,60670
20160524,62,91,1014,1352,64053,66081
20160524,55,84,752,1003,66462,67967
20160524,55,84,738,984,68137,69614
20160524,183,212,850,1133,69823,71523
20160524,472,501,786,1048,73921,75494
20160524,185,214,820,1093,77927,79567
20160524,141,170,840,1120,80161,81842
20160524,109,138,765,1020,83681,85212
20160507,136,165,861,1148,466,2188
20160507,284,313,895,1194,2742,4533
20160507,104,133,794,1059,4730,6319
20160507,64,93,671,895,6522,7865
20160507,77,106,634,845,8517,9785
20160507,174,203,851,1134,9992,11694
20160507,263,292,937,1249,11922,13796
20160507,380,409,962,1283,14340,16265
20160507,132,161,837,1116,16506,18180
20160507,88,117,783,1044,18445,20012
20160507,170,199,848,1131,23296,24993
20160507,93,122,846,1128,25205,26898
20160507,19,48,1005,1340,28976,30987
20160507,11,40,927,1236,37993,39848
20160507,149,178,845,1126,41868,43558
20160507,105,134,901,1202,49311,51114
20160507,80,109,1226,1634,54275,56727
20150922,388,417,1270,1694,58320,60861
20160622,95,124,811,1082,2790,4413
20160622,189,218,845,1127,4575,6266
20160622,64,93,858,1144,6475,8192
20160622,111,140,829,1106,8908,10567
20160622,535,564,919,1225,13586,15424
20160622,72,101,909,1212,15641,17460
20160622,280,309,918,1224,22196,24033
20160622,366,395,816,1088,24372,26005
20160622,69,98,1342,1790,58608,61293
20160622,149,178,857,1143,64892,66607
20160622,84,113,843,1124,66865,68551
20160709,132,161,1098,1464,2085,4282
20160709,428,457,1162,1550,7279,9604
20160709,125,154,953,1270,9909,11815
20160709,86,115,858,1144,15595,17311
20160709,124,153,1147,1529,20389,22683
20160709,134,163,1101,1468,24555,26758
20160709,96,125,1019,1359,29724,31763
20160709,118,147,945,1260,36728,38619
20160709,100,129,929,1238,38869,40727
20160709,105,134,907,1209,40963,42777
20160709,172,201,950,1267,44595,46496
20160709,87,116,912,1216,46754,48578
20160709,86,115,919,1226,48830,50669
20160709,93,122,967,1290,56582,58517
20160709,96,125,897,1196,58714,60508
20160709,87,116,857,1143,62466,64181
20160709,65,94,1441,1921,64394,67276
20170317,76,105,969,1292,640,2578
20170317,123,152,1140,1520,7862,10142
20170317,122,151,1193,1591,15388,17775
20170317,124,153,1145,1527,19017,21308
20170317,90,119,1233,1644,22357,24824
20170317,100,129,1237,1649,25125,27599
20151225,84,113,954,1272,79003,80911
20170213,126,155,1129,1505,21613,23871
20170213,141,170,1267,1689,29269,31803
20170213,174,203,1214,1619,32013,34442
20170213,95,124,1120,1494,36939,39180
20170213,115,144,1011,1348,39426,41449
20170213,145,174,969,1292,41696,43635
20170213,183,212,951,1268,45791,47693
20170213,97,126,852,1136,48216,49921
20151213,297,326,1768,2357,51934,55470
20151213,147,176,1271,1694,55748,58290
20171121,121,150,799,1066,1832,3431
20171121,114,143,708,944,3918,5335
20171121,180,209,790,1053,14592,16172
20171121,91,120,893,1190,21481,23267
20171121,170,199,900,1200,23608,25409
20171121,101,130,776,1035,25776,27329
20171121,73,102,758,1011,56965,58482
20171121,87,116,744,992,58707,60195
20171121,73,102,682,909,63050,64414
20171121,94,123,727,970,64670,66125
20171121,122,151,769,1026,66931,68470
20171121,140,169,867,1156,70849,72584
20171121,116,145,970,1293,77228,79168
20171121,107,136,960,1280,79652,81572
20171121,76,105,1106,1474,81804,84016
20171115,130,159,1048,1398,862,2959
20171115,112,141,1010,1346,3294,5314
20171115,95,124,917,1222,15185,17019
20171115,170,199,953,1270,20668,22574
20171115,162,191,990,1320,23224,25204
20171115,181,210,899,1198,28833,30631
20171115,152,181,1058,1411,30996,33113
20171115,94,123,914,1218,65045,66873
20171115,86,115,915,1220,67106,68936
20171115,76,105,953,1271,69149,71056
20150908,329,358,1125,1500,7539,9789
20150908,164,193,947,1262,13410,15304
20150908,86,115,856,1141,28089,29801
20150908,130,159,930,1240,36396,38257
20150908,137,166,927,1236,43397,45252
20150908,15,44,909,1212,46083,47902
20150908,44,73,1040,1386,53671,55751
20150908,235,264,962,1282,56316,58240
20150908,348,377,1039,1385,58541,60619
20150908,330,359,981,1308,62020,63982
20150908,240,269,904,1205,64352,66160
20150908,299,328,1033,1378,66494,68561
20150908,809,838,1264,1685,75607,78135
20170108,186,215,732,976,5775,7240
20170108,90,119,720,960,7474,8914
20170108,70,99,842,1123,9142,10827
20170108,122,151,739,985,13543,15021
20170108,121,150,735,980,19068,20538
20170108,124,153,725,967,21239,22690
20170108,161,190,733,977,26029,27495
20170108,295,324,706,942,38975,40388
20170108,112,141,673,897,40654,42000
20170108,94,123,721,962,47270,48713
20170108,93,122,658,878,48903,50220
20170108,85,114,708,944,50832,52248
20170108,91,120,627,836,52440,53695
20170108,78,107,642,856,54409,55693
20170108,102,131,611,815,57802,59025
20170108,86,115,658,878,59228,60545
20170108,71,100,658,877,61068,62384
20170108,284,313,627,836,71331,72586
20170108,69,98,673,897,77172,78518
20170108,202,231,680,907,78715,80076
20161213,109,138,792,1056,238,1822
20161213,88,117,740,987,2075,3556
20161213,73,102,730,974,3815,5276
20161213,229,258,884,1178,6059,7827
20161213,117,146,866,1154,12867,14599
20161213,60,89,701,935,14888,16291
20161213,132,161,706,942,16502,17915
20161213,278,307,703,938,18385,19792
20161213,124,153,758,1011,19974,21491
20161213,99,128,991,1321,36486,38468
20161213,80,109,934,1245,38735,40603
20161213,108,137,883,1177,41436,43202
20161213,86,115,893,1190,46325,48111
20161213,110,139,834,1112,56489,58158
20161213,189,218,850,1134,58397,60098
20161213,103,132,811,1081,61373,62995
20161213,77,106,760,1014,63234,64755
20161213,70,99,786,1048,64981,66554
20161213,84,113,745,994,67400,68891
20161213,137,166,840,1120,69147,70828
20161213,124,153,714,952,71088,72516
20161213,294,323,699,932,73997,75395
20161213,119,148,758,1011,75792,77309
20161213,76,105,719,958,77524,78962
20161213,102,131,725,966,79799,81249
20161213,97,126,677,902,81486,82840
20161213,453,482,664,885,83123,84451
20160430,97,126,951,1268,3709,5612
20160118,106,135,820,1094,43559,45200
20160118,158,187,954,1272,46573,48482
20160118,118,147,835,1114,57572,59243
20160118,118,147,834,1112,64107,65775
20160118,57,86,853,1137,66771,68477
20150913,121,150,610,813,932,2152
20150913,109,138,605,806,7670,8880
20150913,264,293,601,801,13537,14739
20150913,124,153,652,870,20192,21497
20150913,137,166,701,934,25387,26789
20150913,18,47,674,899,33632,34981
20170206,85,114,798,1064,1787,3384
20170206,184,213,806,1075,5855,7468
20170206,158,187,776,1034,11101,12653
20170206,122,151,820,1094,15089,16730
20170206,217,246,938,1250,24165,26041
20170206,117,146,1013,1350,61001,63027
20170206,157,186,1061,1415,63287,65410
20151013,141,170,1081,1442,16831,18994
20151013,203,232,1087,1449,20867,23041
20160204,121,150,819,1092,21816,23454
20160204,161,190,813,1084,27498,29125
20160204,95,124,793,1057,31785,33371
20160204,127,156,791,1055,36326,37909
20160204,101,130,816,1088,38188,39820
20160204,104,133,841,1122,40085,41768
20160204,117,146,796,1062,42616,44209
20160204,119,148,870,1160,46513,48253
20160204,139,168,780,1040,49254,50815
20160204,102,131,795,1060,51684,53274
20160204,131,160,812,1082,53551,55175
20160204,95,124,841,1122,57937,59620
20160204,140,169,832,1110,59841,61506
20160204,112,141,839,1118,66275,67953
20160204,110,139,886,1182,68510,70283
20160204,85,114,1121,1495,70487,72730
20160204,736,765,996,1328,72935,74927
20160204,85,114,888,1184,75863,77639
20160204,87,116,916,1222,78630,80463
20160204,284,313,774,1032,80853,82402
20150826,267,296,792,1056,98,1682
20150826,252,281,682,909,11464,12828
20150826,147,176,883,1177,27747,29513
20150826,209,238,878,1171,56671,58428
20150826,47,76,743,991,61657,63144
20151031,107,136,928,1237,7105,8961
20151031,149,178,1297,1729,32098,34692
20151031,129,158,901,1201,52485,54287
20151031,136,165,897,1196,61286,63080
20151031,186,215,885,1180,72182,73953
