date,riseStart,riseEnd,stableStart,stableEnd,start,end
20160810,313,342,1228.0,1228.0,25654,27717
20160804,114,143,1368.0,1373.0,5751,7882
20160804,42,71,385.0,499.0,8074,9862
20160804,75,104,1681.0,1686.0,13421,15291
20160804,127,156,156.0,202.0,22407,24671
20160804,517,546,1507.0,1509.0,48188,50089
20160804,1261,1290,2017.0,2030.0,61682,64167
20160804,1173,1202,1717.0,1726.0,64633,66547
20160409,32,61,189.0,198.0,6906,8459
20170815,511,540,1369.0,1369.0,74854,76483
20170222,4,33,496.0,510.0,488,2245
20170222,22,51,118.0,1230.0,4522,6130
20170222,3,32,1172.0,1193.0,16476,18108
20170222,579,608,762.0,774.0,18679,20337
20170222,197,226,1027.0,1031.0,22691,24525
20170222,146,175,176.0,191.0,25075,26961
20170222,288,317,1476.0,1488.0,73195,74835
20170222,32,61,127.0,1206.0,75004,76424
20171114,1155,1184,1230.0,1232.0,3251,5286
20171114,426,455,1540.0,1542.0,53039,54856
20171114,315,344,757.0,761.0,55099,56819
20180112,906,935,1461.0,1463.0,1294,3762
20180112,843,872,2183.0,2194.0,26030,28441
20180112,140,169,1395.0,1400.0,31448,33885
20180112,3,32,207.0,1429.0,47517,49959
20180106,5,34,80.0,83.0,69376,71648
20180106,140,169,384.0,390.0,76749,79668
20151213,822,851,2044.0,2046.0,55748,58290
20180107,4,33,65.0,67.0,874,3038
20180107,1232,1261,1505.0,1935.0,58298,60419
20180107,1265,1294,1294.0,1303.0,60926,63144
20180107,262,291,1900.0,1904.0,76047,78212
20171115,1351,1380,1461.0,1463.0,862,2959
20171115,120,149,1284.0,1291.0,3294,5314
20171115,4,33,323.0,326.0,15185,17019
20171115,406,435,911.0,921.0,20668,22574
20171115,61,90,161.0,166.0,23224,25204
20171115,57,86,1083.0,1089.0,28833,30631
20171115,68,97,149.0,152.0,30996,33113
20171115,484,513,1270.0,1278.0,65045,66873
20171115,65,94,922.0,929.0,69149,71056
20170223,187,216,218.0,233.0,1836,3152
20170223,185,214,1428.0,1434.0,5373,6955
20170223,21,50,624.0,646.0,7835,9387
20170223,290,319,1306.0,1308.0,10173,11813
20170223,25,54,217.0,1457.0,14296,15871
20170223,250,279,790.0,855.0,18217,19797
20170223,19,48,645.0,647.0,22899,24512
20170223,9,38,105.0,455.0,42534,44185
20170223,47,76,113.0,1248.0,48578,50281
20170223,734,763,951.0,969.0,50506,52275
20170223,41,70,154.0,158.0,58088,59681
20170223,1,30,645.0,829.0,64350,65775
20170223,20,49,188.0,207.0,66200,67862
20171129,21,50,1124.0,1135.0,7699,9679
20170814,4,33,101.0,305.0,34,1508
20170814,9,38,85.0,85.0,1720,3164
20170814,4,33,102.0,108.0,6526,8008
20170814,4,33,101.0,106.0,8280,9777
20170814,4,33,111.0,1273.0,10028,11535
20170814,4,33,116.0,1269.0,12118,13627
20170814,114,143,735.0,752.0,13858,15315
20170814,10,39,105.0,1250.0,16009,17494
20170814,7,36,861.0,880.0,17755,19271
20170814,9,38,119.0,123.0,20051,21588
20170814,245,274,580.0,582.0,22248,23749
20170814,983,1012,1327.0,1354.0,24008,25590
20170814,1585,1614,1894.0,1896.0,47261,49780
20170814,84,113,635.0,1466.0,58230,59943
20170814,31,60,115.0,1334.0,60164,61738
20170814,39,68,93.0,95.0,62690,64341
20160408,9,38,517.0,1286.0,46313,48002
20160420,0,29,493.0,512.0,264,2147
20160420,15,44,917.0,1661.0,16622,18769
20160420,933,962,1680.0,1683.0,36644,39083
20160420,100,129,1960.0,1971.0,50095,52284
20160420,360,389,890.0,916.0,64865,66302
20160805,17,46,343.0,1344.0,3788,6373
20160805,1711,1740,2345.0,2346.0,62446,64992
20160805,4,33,2150.0,2153.0,77194,79956
20160811,1059,1088,1210.0,1236.0,13679,16813
20160811,842,871,1208.0,3424.0,20264,23913
20160811,143,172,1148.0,3389.0,26135,29813
20150905,66,95,378.0,381.0,14957,16698
20150905,199,228,1139.0,1146.0,17060,18748
20150905,51,80,273.0,847.0,41264,42888
20150905,48,77,194.0,219.0,43172,44769
20150905,125,154,344.0,351.0,45347,47036
20150905,127,156,484.0,1534.0,51813,53492
20150905,19,48,450.0,454.0,54437,56098
20150905,0,29,811.0,813.0,59484,61150
20150905,57,86,114.0,116.0,66584,68203
20150905,164,193,489.0,491.0,70111,72130
20150905,356,385,1537.0,1539.0,74692,76602
20170419,160,189,195.0,202.0,11102,13177
20170419,60,89,1176.0,1182.0,21441,23010
20170419,857,886,984.0,986.0,37468,39103
20170419,322,351,925.0,1410.0,64870,66571
20170419,16,45,91.0,91.0,74795,76362
20150911,4,33,790.0,792.0,14690,16308
20160622,236,265,896.0,902.0,2790,4413
20160622,142,171,469.0,471.0,4575,6266
20160622,293,322,744.0,757.0,6475,8192
20160622,493,522,950.0,1499.0,13586,15424
20160622,300,329,538.0,677.0,24372,26005
20160622,1321,1350,1569.0,1569.0,64892,66607
20160622,9,38,1010.0,1014.0,66865,68551
20170409,20,49,108.0,127.0,223,889
20170409,4,33,70.0,385.0,964,1613
20170409,4,33,129.0,475.0,1680,2340
20170409,11,40,85.0,416.0,5543,6204
20170409,27,56,90.0,456.0,6269,6982
20170409,27,56,80.0,84.0,7283,7979
20170409,115,144,595.0,760.0,8065,9032
20170409,14,43,104.0,121.0,9129,10120
20170409,118,147,164.0,211.0,10636,11382
20170409,13,42,803.0,940.0,11540,12671
20170409,18,47,85.0,338.0,18722,20030
20170409,118,147,591.0,596.0,24350,25593
20170409,8,37,42.0,46.0,25782,27064
20170409,361,390,525.0,1211.0,27274,28656
20170409,97,126,130.0,1180.0,34959,36474
20170409,36,65,81.0,83.0,36736,38364
20170409,238,267,825.0,839.0,40452,42002
20170409,25,54,61.0,118.0,42198,43739
20170409,34,63,403.0,858.0,46435,48986
20170409,17,46,483.0,543.0,57137,58914
20170421,76,105,150.0,596.0,52493,53886
20160626,21,50,133.0,271.0,2451,4187
20160626,36,65,141.0,1336.0,4373,6140
20160626,280,309,842.0,844.0,16694,18374
20160626,66,95,183.0,1650.0,18692,20566
20160626,11,40,1497.0,1544.0,24101,25807
20160626,40,69,230.0,249.0,26034,27838
20160626,474,503,561.0,1038.0,32082,34315
20160626,77,106,369.0,600.0,50880,52957
20160626,660,689,1547.0,1573.0,54291,56259
20160626,318,347,878.0,1555.0,58952,60804
20160626,241,270,1101.0,1119.0,65522,67319
20160626,911,940,1196.0,1214.0,67695,69660
20160626,186,215,835.0,837.0,71662,73272
20160626,34,63,238.0,707.0,75342,77039
20160626,6,35,543.0,546.0,80197,81890
20160626,20,49,1429.0,1431.0,82059,83919
20160801,97,126,241.0,462.0,2316,3893
20160801,36,65,614.0,635.0,4397,5910
20160801,74,103,531.0,541.0,12658,14390
20160801,227,256,1275.0,1277.0,14975,16367
20160801,224,253,897.0,899.0,16595,17890
20160801,701,730,1353.0,1368.0,22895,24604
20160801,26,55,1069.0,1071.0,24806,26248
20160801,418,447,1316.0,1318.0,38948,40954
20150726,1097,1126,1747.0,1749.0,38697,41389
20150726,286,315,435.0,2526.0,58655,61721
20160418,70,99,455.0,1410.0,78209,79841
20160430,87,116,1432.0,1436.0,3709,5612
20160424,4,33,72.0,1637.0,6002,7828
20160424,11,40,61.0,63.0,19939,21686
20160424,414,443,1439.0,1843.0,28714,31517
20160424,1172,1201,1513.0,2113.0,78014,80583
20160424,597,626,1006.0,2000.0,82330,84476
20170804,679,708,915.0,915.0,3026,5213
20170804,403,432,1792.0,1820.0,43201,45303
20170804,2,31,938.0,941.0,48862,50803
20170804,1375,1404,1789.0,1913.0,68003,70214
20170804,710,739,1023.0,1472.0,72394,74156
20170804,4,33,719.0,743.0,75931,77645
20170810,872,901,2495.0,2499.0,17249,20619
20170810,1228,1257,1270.0,1272.0,24501,27568
20170810,15,44,2073.0,2076.0,41998,44714
20170810,20,49,208.0,208.0,44925,47422
20170810,150,179,908.0,912.0,54400,57048
20170810,1873,1902,1925.0,1934.0,57280,59775
20170810,1228,1257,1293.0,1898.0,61257,63692
20170810,899,928,928.0,931.0,69077,71945
20151014,588,617,2057.0,2061.0,3428,6192
20151014,946,975,1104.0,1119.0,15604,17894
20151014,360,389,688.0,692.0,63673,65328
20151014,422,451,1059.0,1062.0,67859,69504
20151014,48,77,450.0,454.0,75966,77441
20151014,615,644,1171.0,1282.0,77800,79334
20171111,126,155,1006.0,1578.0,926,3042
20171111,4,33,136.0,140.0,6397,8576
20171111,106,135,1386.0,1390.0,8821,10878
20171111,375,404,500.0,1260.0,16313,18124
20171111,19,48,924.0,929.0,22091,23674
20171111,62,91,229.0,564.0,30169,32038
20171111,605,634,1203.0,1207.0,52863,54608
20171111,1,30,972.0,982.0,54852,56505
20171111,9,38,122.0,126.0,56749,58380
20171111,56,85,1248.0,1250.0,59747,61239
20171111,32,61,154.0,472.0,71571,73246
20171111,0,29,1059.0,1061.0,76108,77617
20171105,43,72,578.0,580.0,30339,32486
20171105,256,285,975.0,1654.0,45918,47744
20171105,4,33,138.0,1533.0,54968,56841
20171105,11,40,104.0,111.0,66705,68296
20170227,321,350,1226.0,1237.0,82010,83623
20151202,1161,1190,3287.0,3287.0,8219,11781
20180116,1691,1720,2557.0,2575.0,8431,11148
20180116,28,57,179.0,181.0,64624,67056
20180116,2,31,160.0,162.0,76362,78476
20180116,94,123,374.0,670.0,79271,81825
20170226,285,314,661.0,663.0,20235,22249
20171104,205,234,956.0,973.0,23688,25421
20171104,693,722,1287.0,1677.0,55913,57814
20171110,288,317,1734.0,1736.0,379,2557
20171110,190,219,1837.0,1845.0,5693,7778
20171110,37,66,106.0,111.0,9938,11882
20171110,459,488,1900.0,1911.0,12725,14939
20171110,251,280,1221.0,1223.0,15186,17240
20171110,329,358,2383.0,2395.0,72333,74992
20171110,255,284,1006.0,1009.0,75223,77785
20171110,587,616,877.0,883.0,81481,83704
20151015,762,791,803.0,805.0,17275,18755
20151015,202,231,1478.0,1585.0,19046,20968
20151015,82,111,1671.0,1676.0,24607,26651
20151015,800,829,1495.0,1497.0,26944,28855
20151015,497,526,1847.0,1852.0,45274,47323
20151015,973,1002,1257.0,1584.0,47598,49586
20151015,658,687,2027.0,2030.0,62885,65042
20170805,941,970,1008.0,1029.0,842,2565
20170805,363,392,1454.0,1467.0,9359,11122
20170805,1052,1081,1208.0,1402.0,13054,14754
20170805,106,135,684.0,1481.0,15092,16870
20170805,1,30,1351.0,1356.0,17334,19070
20170805,54,83,298.0,320.0,19456,21090
20170805,119,148,161.0,1104.0,24348,26150
20170805,842,871,1071.0,1079.0,26633,28359
20170805,387,416,417.0,1232.0,28574,30864
20170805,4,33,485.0,1103.0,46191,47726
20170805,0,29,902.0,905.0,49616,51183
20170805,101,130,207.0,233.0,51364,52966
20170805,5,34,117.0,1211.0,53171,54725
20170805,9,38,94.0,103.0,55273,56827
20170805,590,619,899.0,916.0,58938,60503
20170805,11,40,115.0,118.0,62428,63953
20170805,0,29,466.0,468.0,64446,65977
20170805,733,762,1156.0,1156.0,68052,69649
20170805,86,115,131.0,1250.0,77669,79272
20160425,954,983,1257.0,1692.0,900,2780
20160425,68,97,255.0,1117.0,7886,9657
20160425,59,88,238.0,515.0,20765,22664
20160425,8,37,122.0,253.0,22967,24929
20160425,36,65,191.0,1630.0,31118,33069
20160425,13,42,200.0,1440.0,43893,45785
20160425,6,35,326.0,1722.0,46560,48469
20160425,108,137,145.0,1166.0,49606,51513
20160419,562,591,2088.0,2243.0,17049,19494
20160419,1105,1134,1222.0,1450.0,22253,24114
20160419,21,50,1648.0,1672.0,35130,36978
20160419,5,34,87.0,273.0,42471,44366
20160419,143,172,974.0,1655.0,58660,60939
20150727,131,160,168.0,171.0,10161,11990
20150727,179,208,326.0,328.0,39955,41945
20150727,455,484,1080.0,1083.0,44231,46081
20150727,721,750,1254.0,1274.0,54621,56696
20150727,214,243,1105.0,1123.0,74017,76315
20150727,830,859,1459.0,1461.0,76839,78956
20160627,304,333,1515.0,1517.0,1181,3002
20160627,632,661,1160.0,1176.0,3263,5113
20160627,106,135,840.0,850.0,6112,7867
20160627,105,134,1415.0,1482.0,12828,14459
20160627,18,47,356.0,358.0,14671,16103
20160627,74,103,317.0,363.0,18464,19791
20160627,39,68,216.0,232.0,20033,21447
20160627,729,758,1339.0,1344.0,21609,23373
20160627,125,154,1311.0,1320.0,24291,25749
20160627,50,79,684.0,702.0,42202,43668
20160627,676,705,833.0,1239.0,53693,55272
20160627,53,82,527.0,1012.0,64525,66469
20160627,31,60,318.0,331.0,72025,73311
20170420,38,67,750.0,753.0,11651,12846
20170420,1012,1041,1075.0,1082.0,20088,21442
20170420,26,55,321.0,324.0,51354,52757
20170420,40,69,1236.0,1412.0,61897,63490
20170408,644,673,1115.0,1117.0,17932,19226
20170408,378,407,1576.0,1587.0,38948,40797
20170408,528,557,907.0,1457.0,41138,42921
20170408,544,573,860.0,880.0,43887,45559
20170408,39,68,121.0,228.0,50109,51563
20170408,27,56,1022.0,1075.0,52119,53734
20170408,331,360,366.0,1379.0,54265,55903
20170408,23,52,52.0,54.0,57950,59576
20150914,267,296,752.0,755.0,73315,74769
20160619,1678,1707,1715.0,1726.0,1555,3375
20160619,406,435,1396.0,1398.0,7504,9044
20160619,5,34,163.0,186.0,15413,16968
20160619,5,34,218.0,260.0,43087,45022
20160619,4,33,371.0,1051.0,45206,47226
20160619,394,423,1715.0,1719.0,47379,50024
20160619,1081,1110,1541.0,1612.0,51097,52887
20160619,39,68,107.0,656.0,58650,60295
20160619,552,581,1547.0,1571.0,61218,62965
20160619,723,752,869.0,1084.0,63120,64597
20160619,29,58,778.0,805.0,64745,66110
20160619,482,511,967.0,971.0,67004,68416
20150916,1009,1038,1290.0,1294.0,7265,8954
20160625,74,103,478.0,480.0,25498,26969
20160625,531,560,884.0,912.0,36231,37970
20160625,196,225,1519.0,1540.0,43752,45671
20160625,160,189,1166.0,1356.0,45861,47397
20160625,193,222,342.0,350.0,48576,50082
20160625,4,33,164.0,179.0,50376,51705
20160625,29,58,210.0,228.0,61030,62882
20160625,133,162,575.0,586.0,64147,65955
20160625,176,205,1489.0,1593.0,73224,74989
20160625,192,221,474.0,1665.0,75255,77039
20160625,51,80,266.0,269.0,77279,78910
20150719,773,802,1356.0,1361.0,3622,5381
20150719,23,52,932.0,936.0,67784,69050
20150719,12,41,491.0,496.0,72421,73813
20160802,1003,1032,1199.0,1199.0,5533,7393
20160802,21,50,111.0,769.0,25277,27074
20160802,7,36,57.0,64.0,44289,46651
20160802,74,103,852.0,909.0,61318,63498
20160802,460,489,2084.0,2328.0,64320,66851
20160802,793,822,1802.0,1847.0,77185,79589
20160802,338,367,1160.0,1423.0,79837,82093
20150725,384,413,1100.0,1104.0,32802,34583
20150725,481,510,929.0,936.0,52286,53801
20150725,949,978,1240.0,1260.0,82037,84136
20150731,31,60,1603.0,1616.0,819,2612
20150731,356,385,388.0,402.0,12604,14694
20150731,1112,1141,1634.0,1637.0,15086,16907
20150731,393,422,1583.0,1629.0,17320,19101
20150731,5,34,241.0,1286.0,49481,51167
20150731,4,33,392.0,890.0,51543,53198
20150731,282,311,362.0,1513.0,56411,58248
20150731,47,76,227.0,249.0,59416,61169
20150731,309,338,1331.0,1564.0,61611,63339
20150731,53,82,467.0,1397.0,69070,71134
20150731,7,36,417.0,419.0,77086,78511
20150731,5,34,198.0,206.0,81232,82769
20150731,130,159,231.0,1504.0,83405,85076
20160427,4,33,300.0,311.0,2964,4803
20160427,802,831,1323.0,1325.0,7039,8920
20160427,609,638,1714.0,1716.0,45163,47402
20160427,966,995,1094.0,1097.0,48334,50450
20160427,308,337,1980.0,1987.0,55952,58118
20160427,1313,1342,1916.0,1943.0,58364,60553
20160427,533,562,653.0,675.0,63536,65410
20160427,341,370,975.0,980.0,65613,67713
20160427,212,241,257.0,1233.0,68114,70341
20160427,9,38,126.0,147.0,79349,81621
20170813,1289,1318,1404.0,1407.0,15894,17497
20170813,184,213,521.0,533.0,17781,19410
20170813,4,33,1513.0,1515.0,19841,21520
20170813,649,678,1364.0,1462.0,30947,32556
20170813,6,35,1043.0,1043.0,33723,35307
20170813,4,33,101.0,860.0,35534,37046
20170813,6,35,108.0,110.0,39473,40943
20170813,7,36,325.0,329.0,41132,42583
20170813,4,33,112.0,481.0,42786,44231
20170813,9,38,369.0,1250.0,45020,46498
20170807,21,50,155.0,166.0,61594,64397
20170807,78,107,1612.0,1616.0,75427,78893
20170807,571,600,687.0,689.0,79129,82445
20160209,10,39,126.0,189.0,8691,10870
20160209,397,426,949.0,954.0,21397,23175
20160209,210,239,1650.0,1693.0,30789,32621
20160209,68,97,226.0,234.0,42908,44292
20160209,32,61,504.0,514.0,44770,46052
20160209,162,191,205.0,209.0,48962,50552
20160209,907,936,1017.0,1028.0,50855,52253
20151017,593,622,866.0,916.0,12479,14257
20151017,178,207,1377.0,1387.0,39936,41738
20151017,224,253,472.0,476.0,49354,51010
20151017,49,78,249.0,917.0,51437,53068
20151017,1566,1595,1736.0,1752.0,57912,59782
20151017,85,114,278.0,281.0,60097,61988
20151017,79,108,344.0,1205.0,73793,75702
20171106,72,101,547.0,557.0,16819,18740
20171106,587,616,1974.0,1984.0,47281,49463
20171106,6,35,171.0,176.0,49721,52039
20171106,109,138,190.0,193.0,64022,66567
20171106,572,601,1932.0,1951.0,67261,69455
20171106,2,31,1185.0,1187.0,83236,85336
20170218,46,75,123.0,4919.0,9359,14889
20170218,329,358,2270.0,2279.0,15135,18390
20170218,4512,4541,4843.0,5138.0,23657,29095
20171112,217,246,1115.0,1119.0,3045,4838
20171112,445,474,547.0,551.0,9115,11234
20171112,275,304,1752.0,1764.0,11627,13552
20171112,1,30,886.0,888.0,13796,15339
20171112,4,33,146.0,152.0,22128,24516
20171112,347,376,1575.0,1577.0,52297,54635
20171112,30,59,2016.0,2118.0,68781,71096
20171112,51,80,1697.0,1699.0,78619,80630
20170224,304,333,459.0,795.0,83123,84688
20151201,798,827,1583.0,1607.0,59919,61745
20151201,51,80,137.0,502.0,80269,82711
20151229,204,233,920.0,937.0,70450,73480
20180114,166,195,1911.0,1920.0,12467,14643
20180114,4,33,138.0,140.0,23019,24889
20180114,4,33,113.0,127.0,40267,42370
20180114,1451,1480,1560.0,1562.0,42661,45083
20180115,4,33,356.0,1466.0,43816,45909
20170225,1182,1211,1875.0,2054.0,3840,6105
20170225,1759,1788,2183.0,2208.0,6619,9024
20170225,225,254,1665.0,1673.0,10654,12740
20170225,403,432,1366.0,1591.0,13214,15049
20170225,252,281,941.0,946.0,15448,17288
20170225,163,192,418.0,427.0,18383,20120
20170225,30,59,99.0,186.0,55083,56782
20170225,31,60,223.0,233.0,76869,78500
20171113,6,35,152.0,156.0,730,2954
20171113,668,697,1445.0,1447.0,15476,17897
20170219,1524,1553,2652.0,2662.0,32606,36718
20170219,1031,1060,1731.0,1733.0,57905,59899
20170219,602,631,635.0,637.0,75808,78118
20171107,218,247,529.0,1114.0,1691,3441
20171107,621,650,1611.0,1615.0,14789,16575
20171107,2806,2835,2980.0,2982.0,56863,60179
20171107,6,35,157.0,1224.0,62421,64268
20171107,9,38,70.0,81.0,74392,75931
20171107,4,33,95.0,96.0,79415,81405
20151016,975,1004,1458.0,1481.0,29795,32061
20151016,639,668,930.0,1547.0,41303,43300
20151016,30,59,1497.0,1501.0,49282,51619
20151016,42,71,417.0,422.0,54390,56728
20151016,815,844,859.0,872.0,60920,63110
20151016,948,977,1941.0,2134.0,65765,68251
20151016,3071,3100,3368.0,3370.0,77596,81168
20170806,3399,3428,3439.0,3442.0,1270,4976
20170806,25,54,534.0,952.0,15436,17016
20170806,605,634,755.0,759.0,25114,26834
20170806,29,58,548.0,650.0,30071,31907
20170812,1951,1980,2183.0,2194.0,20046,22451
20170812,566,595,1145.0,1149.0,24502,26225
20170812,187,216,326.0,330.0,29872,31504
20170812,0,29,495.0,1352.0,32402,34007
20170812,87,116,129.0,522.0,70727,72312
20170812,4,33,116.0,121.0,72521,74117
20170812,4,33,89.0,472.0,74909,76483
20170812,6,35,121.0,123.0,76698,78271
20170812,623,652,867.0,869.0,83023,84681
20160426,623,652,953.0,1413.0,6141,7949
20160426,525,554,624.0,633.0,8205,9764
20160426,588,617,621.0,846.0,9986,11458
20160426,1036,1065,1533.0,2118.0,18417,20735
20160426,102,131,1274.0,1276.0,36581,38784
20160426,51,80,339.0,1745.0,40957,43166
20160426,3,32,842.0,851.0,57687,59805
20160426,26,55,1419.0,1432.0,60061,62294
20160426,197,226,590.0,1197.0,64196,66415
20160426,1094,1123,1353.0,1968.0,70513,72663
20160426,28,57,287.0,313.0,73317,75456
20160426,820,849,1717.0,1725.0,79755,81651
20160426,5,34,734.0,738.0,81971,83566
20150730,4,33,503.0,503.0,2041,3869
20150730,4,33,263.0,266.0,4535,6358
20150730,37,66,158.0,1254.0,6891,8836
20150730,291,320,1101.0,1104.0,13702,15253
20150730,47,76,214.0,216.0,18232,19506
20150730,4,33,339.0,341.0,22042,23761
20150730,58,87,1107.0,1111.0,24925,27149
20150730,516,545,1406.0,1429.0,34550,36468
20150730,773,802,1149.0,1182.0,39071,40695
20150730,241,270,1749.0,1751.0,52203,54149
20150730,221,250,346.0,351.0,54710,56549
20150730,42,71,928.0,948.0,56873,58599
20150730,13,42,927.0,931.0,62336,64043
20150730,121,150,1593.0,1596.0,64485,66405
20150730,98,127,471.0,474.0,78129,79906
20150730,146,175,377.0,1244.0,80257,81996
20160803,1475,1504,2671.0,2726.0,8166,11384
20160803,562,591,1886.0,1937.0,22586,25323
20160803,1252,1281,1733.0,1961.0,46127,48273
20160803,67,96,244.0,666.0,48460,49950
20160803,964,993,1418.0,1507.0,63374,65097
20160803,15,44,648.0,652.0,70027,71361
20160803,19,48,319.0,1886.0,75313,77773
20150718,28,57,419.0,435.0,1320,2877
20170423,118,147,1722.0,1724.0,50525,52676
20160630,30,59,206.0,223.0,19151,21163
20160630,494,523,1661.0,1684.0,21388,23514
20160630,127,156,754.0,1597.0,23840,26068
20160630,717,746,780.0,893.0,27644,29614
20160630,949,978,1820.0,1853.0,32506,34590
20160630,5,34,68.0,242.0,41854,43761
20160630,128,157,1515.0,1524.0,69011,70678
20160630,709,738,1608.0,1615.0,82484,84298
20160624,603,632,885.0,890.0,5434,6947
20160624,40,69,817.0,842.0,8178,9754
20160624,183,212,584.0,970.0,9959,11566
20150917,222,251,1406.0,1411.0,18573,20719
20150917,80,109,1814.0,2026.0,25300,27553
20150917,267,296,748.0,752.0,42261,44123
20150917,4,33,262.0,402.0,50210,52242
20150917,28,57,87.0,1962.0,61924,64065
20150917,96,125,1247.0,1249.0,65194,66943
20150917,81,110,542.0,546.0,71258,73383
20150917,275,304,1380.0,1487.0,77425,79341
20160618,30,59,230.0,232.0,122,1586
20160618,649,678,1193.0,1195.0,4053,5617
20160618,28,57,189.0,580.0,10033,11571
20160618,312,341,1050.0,1068.0,11773,13389
20160618,422,451,1081.0,1105.0,14066,15487
20160618,54,83,195.0,197.0,16137,17553
20160618,36,65,228.0,230.0,17835,19258
20160618,289,318,864.0,1263.0,19434,20842
20160618,250,279,687.0,695.0,21535,22696
20160618,154,183,1121.0,1131.0,61803,63306
20160618,67,96,132.0,157.0,63825,65336
20160618,297,326,761.0,773.0,66975,68572
20160618,205,234,1388.0,1388.0,69177,70898
20160618,6,35,429.0,431.0,75100,76633
20160618,13,42,1330.0,1332.0,76814,78249
20150903,406,435,572.0,577.0,75148,76707
20160125,184,213,979.0,983.0,2747,4582
20160125,855,884,940.0,942.0,11269,13225
20160125,351,380,1376.0,1389.0,13717,15491
20160125,8,37,799.0,806.0,36495,38276
20160125,519,548,1381.0,1399.0,38508,40341
20160125,203,232,913.0,940.0,43134,44947
20160125,1283,1312,1424.0,1428.0,57806,59574
20160125,321,350,1337.0,1416.0,62240,63823
20160125,345,374,1332.0,1519.0,64084,65707
20160125,17,46,622.0,650.0,66917,68307
20171028,4,33,98.0,102.0,1731,3247
20171028,3,32,103.0,1354.0,10011,11541
20171028,6,35,125.0,898.0,11871,13399
20171028,11,40,114.0,119.0,13823,15383
20171028,15,44,112.0,118.0,15810,17272
20171028,57,86,260.0,260.0,17671,19126
20171028,8,37,115.0,117.0,22750,24311
20171028,4,33,116.0,118.0,24638,26189
20171028,1114,1143,1185.0,1191.0,34763,36553
20171028,908,937,978.0,982.0,44450,46094
20171028,913,942,1025.0,1040.0,47339,49063
20171028,913,942,956.0,1407.0,49328,50899
20171028,5,34,102.0,108.0,51497,53045
20171028,5,34,649.0,1475.0,53285,54960
20171028,7,36,108.0,134.0,58183,59815
20171028,206,235,976.0,1138.0,60098,61865
20171028,165,194,216.0,218.0,72077,74632
20171028,4,33,120.0,122.0,75929,78542
20171028,205,234,2314.0,2317.0,81566,84145
20160131,763,792,1145.0,1148.0,2320,4173
20160131,8,37,1001.0,1005.0,12963,14517
20160131,127,156,1138.0,1143.0,20588,22410
20160131,30,59,263.0,265.0,41370,42969
20160131,3,32,817.0,836.0,53761,55317
20160131,320,349,506.0,553.0,62057,63773
20160131,6,35,821.0,823.0,64199,65852
20160131,740,769,910.0,1154.0,66492,68037
20170322,1078,1107,1228.0,1254.0,9694,12605
20170322,653,682,1037.0,2141.0,15613,18352
20170322,276,305,1087.0,1090.0,18574,20929
20170322,1013,1042,1480.0,1539.0,24295,26258
20170322,1,30,486.0,497.0,26543,28278
20170322,36,65,74.0,79.0,53725,55190
20170322,35,64,83.0,370.0,55470,56955
20170322,26,55,197.0,199.0,57168,58809
20170322,12,41,147.0,871.0,60474,62426
20171014,188,217,1019.0,1042.0,9809,11380
20171014,10,39,131.0,139.0,12675,14308
20171014,31,60,92.0,431.0,24668,26289
20171014,199,228,1164.0,1186.0,62742,64401
20161207,4,33,574.0,781.0,77396,78962
20161213,581,610,1273.0,1286.0,238,1822
20161213,21,50,451.0,1255.0,2075,3556
20161213,152,181,237.0,252.0,6059,7827
20161213,288,317,664.0,730.0,12867,14599
20161213,238,267,553.0,565.0,14888,16291
20161213,796,825,1536.0,1560.0,36486,38468
20161213,572,601,1678.0,1680.0,38735,40603
20161213,345,374,1267.0,1276.0,41436,43202
20161213,1222,1251,1782.0,1792.0,44121,46070
20161213,1235,1264,1420.0,1433.0,46325,48111
20161213,11,40,430.0,1103.0,56489,58158
20161213,79,108,198.0,207.0,58397,60098
20161213,2,31,868.0,1455.0,61373,62995
20161213,9,38,765.0,1376.0,63234,64755
20161213,364,393,567.0,984.0,67400,68891
20161213,647,676,949.0,951.0,71088,72516
20161213,502,531,883.0,889.0,73997,75395
20161213,7,36,905.0,907.0,75792,77309
20161213,0,29,383.0,1103.0,77524,78962
20161213,10,39,740.0,749.0,81486,82840
20161213,413,442,531.0,534.0,83123,84451
20170120,4,33,67.0,71.0,21099,22588
20170120,75,104,105.0,406.0,22797,24439
20170120,574,603,1209.0,1421.0,41320,42883
20170120,1,30,1348.0,1348.0,45016,46653
20170120,115,144,419.0,434.0,46882,48438
20170120,45,74,192.0,196.0,50504,52086
20170120,121,150,182.0,397.0,52317,53869
20170120,222,251,811.0,832.0,54683,56204
20170120,395,424,1369.0,1375.0,58700,60274
20170120,7,36,1167.0,1172.0,60471,61988
20170120,4,33,207.0,1170.0,62400,63901
20170120,23,52,96.0,99.0,65883,67585
20170120,5,34,110.0,112.0,68135,69894
20170120,9,38,197.0,900.0,74758,76487
20170120,188,217,1350.0,1353.0,76704,78431
20171216,1,30,345.0,363.0,714,2805
20171216,233,262,633.0,872.0,59314,61588
20171216,1477,1506,1546.0,1556.0,70482,72620
20171216,4,33,661.0,663.0,72841,74441
20171216,560,589,906.0,1009.0,80655,82223
20170108,79,108,232.0,793.0,5775,7240
20170108,145,174,681.0,683.0,13543,15021
20170108,41,70,181.0,753.0,21239,22690
20170108,313,342,775.0,948.0,26029,27495
